id_producto,sku,nombre,categoria,marca,precio_mxn,stock,proveedor,fecha_alta,activo
2877,ELE-02877,Audífonos Inalámbricos Nativa Max,Electrónica,Nativa,546.65,328,Distribuidora del Norte,2024-11-24,No
2878,HOG-02878,Termo 500 ml Cobalto Advance,Hogar,Cobalto,385.15,173,Distribuidora del Norte,2026-07-20,Sí
2879,HOG-02879,Termo 500 ml Urban Pro,Hogar,Urban,1737.45,42,Distribuidora Central,2026-01-18,Sí
2880,HOG-02880,Termo 750 ml Nexo Plus,Hogar,Nexo,1515.76,126,Distribuidora Hidalgo,2025-08-03,Sí
2881,OFI-02881,Silla Ejecutiva Cobalto Eco,Oficina,Cobalto,4675.08,58,Distribuidora Central,2025-01-02,Sí
2882,CUI-02882,Rasuradora de Precisión Nova Max,Cuidado personal,Nova,1817.11,177,Distribuidora del Norte,2025-01-17,Sí
2883,ELE-02883,Mouse Gaming Marea Essential,Electrónica,Marea,183.68,90,Distribuidora Central,2024-05-14,Sí
2884,DEP-02884,Guantes de Ciclismo Nativa Lite,Deportes,Nativa,1872.59,109,Distribuidora Pacífico,2025-10-15,Sí
2885,ELE-02885,Teclado Compacto Zenit Max,Electrónica,Zenit,2699.13,24,Distribuidora Nova,2025-10-26,Sí
2886,OFI-02886,Cuaderno de Notas Terra Eco,Oficina,Terra,4119.41,235,Distribuidora Metropolitana,2024-10-31,Sí
2887,CUI-02887,Crema Corporal Hidratante 400 ml Urban Lite,Cuidado personal,Urban,1435.74,22,Distribuidora del Norte,2026-06-28,Sí
2888,CUI-02888,Crema Corporal con Aloe 500 ml Nexo Plus,Cuidado personal,Nexo,178.48,160,Distribuidora del Norte,2024-09-06,Sí
2889,DEP-02889,Botella Deportiva 750 ml Kairo Pro,Deportes,Kairo,522.29,50,Distribuidora Nova,2025-07-02,Sí
2890,HOG-02890,Sartén Antiadherente 24 cm Nexo Essential,Hogar,Nexo,1944.69,100,Distribuidora del Norte,2026-06-21,Sí
2891,DEP-02891,Guantes de Gimnasio Urban Select,Deportes,Urban,1297.63,4,Distribuidora Nova,2025-07-04,Sí
2892,ALI-02892,Café Descafeinado 400 g Brava Eco,Alimentos,Brava,489.58,238,Distribuidora Pacífico,2025-10-25,Sí
2893,DEP-02893,Tapete de Yoga 6 mm Altura Essential,Deportes,Altura,1117.94,41,Distribuidora Pacífico,2025-12-16,Sí
2894,ELE-02894,Bocina Bluetooth Cobalto Plus,Electrónica,Cobalto,1601.9,137,Distribuidora Metropolitana,2026-06-11,Sí
2895,ALI-02895,Galletas con Chocolate 300 g Marea Plus,Alimentos,Marea,164.55,234,Distribuidora Central,2025-06-25,Sí
2896,ELE-02896,Cargador USB-C 20W Terra Classic,Electrónica,Terra,1361.05,186,Distribuidora Hidalgo,2025-09-12,Sí
2897,CUI-02897,Rasuradora Corporal Marea Eco,Cuidado personal,Marea,2310.72,307,Distribuidora Mexicana,2025-04-09,Sí
2898,ELE-02898,Teclado RGB Cobalto Plus,Electrónica,Cobalto,2454.13,345,Distribuidora Hidalgo,2026-02-07,Sí
2899,DEP-02899,Tapete de Yoga Antideslizante Zenit Plus,Deportes,Zenit,480.31,205,Distribuidora Hidalgo,2026-08-03,Sí
2900,CUI-02900,Crema Corporal Hidratante 400 ml Prisma Prime,Cuidado personal,Prisma,1406.63,234,Distribuidora del Norte,2024-07-19,Sí
2901,CUI-02901,Rasuradora Corporal Altura Pro,Cuidado personal,Altura,2053.87,111,Distribuidora Pacífico,2025-11-14,Sí
2902,ELE-02902,Mouse Gaming Zenit Eco,Electrónica,Zenit,738.29,217,Distribuidora Nova,2026-01-14,Sí
2903,OFI-02903,Cuaderno Profesional Cobalto Eco,Oficina,Cobalto,4681.76,350,Distribuidora Pacífico,2024-06-27,Sí
2904,ELE-02904,Mouse Ergonómico Kairo Lite,Electrónica,Kairo,908.66,307,Distribuidora Hidalgo,2025-06-28,Sí
2905,HOG-02905,Juego de Toallas 6 Piezas Nativa Essential,Hogar,Nativa,2115.96,198,Distribuidora Metropolitana,2025-01-21,Sí
2906,CUI-02906,Rasuradora de Precisión Nova Select,Cuidado personal,Nova,1084.37,286,Distribuidora Nova,2024-01-04,No
2907,CUI-02907,Crema Corporal con Aloe 500 ml Brava Eco,Cuidado personal,Brava,2052.49,40,Distribuidora Metropolitana,2025-08-13,Sí
2908,ALI-02908,Cereal de Avena 500 g Orion Pro,Alimentos,Orion,398.5,29,Distribuidora Hidalgo,2024-12-03,Sí
2909,OFI-02909,Cuaderno Profesional Terra Essential,Oficina,Terra,2284.15,74,Distribuidora del Norte,2024-03-24,Sí
2910,HOG-02910,Organizador de Escritorio Terra Max,Hogar,Terra,379.27,98,Distribuidora Central,2024-03-30,Sí
2911,DEP-02911,Guantes con Muñequera Altura Max,Deportes,Altura,1062.88,229,Distribuidora Pacífico,2026-05-02,Sí
2912,OFI-02912,Memoria USB USB 3.2 Altura Prime,Oficina,Altura,996.58,69,Distribuidora del Norte,2025-05-17,Sí
2913,OFI-02913,Memoria USB USB 3.2 Marea Eco,Oficina,Marea,2157.86,48,Distribuidora del Norte,2026-08-21,Sí
2914,ELE-02914,Bocina Bluetooth Nativa Select,Electrónica,Nativa,2265.67,350,Distribuidora Metropolitana,2025-02-20,Sí
2915,ELE-02915,Bocina Portátil Orion Pro,Electrónica,Orion,2146.87,187,Distribuidora Metropolitana,2025-04-04,Sí
2916,ALI-02916,Aceite de Oliva 500 ml Urban Advance,Alimentos,Urban,261.14,210,Distribuidora Nova,2025-05-14,Sí
2917,CUI-02917,Shampoo Hidratante 750 ml Aurea Lite,Cuidado personal,Aurea,2394.01,302,Distribuidora Central,2025-02-05,Sí
2918,HOG-02918,Lámpara de Escritorio Aurea Essential,Hogar,Aurea,1288.01,218,Distribuidora Bajío,2024-12-22,Sí
2919,ALI-02919,Cereal Integral 500 g Zenit Select,Alimentos,Zenit,646.12,99,Distribuidora Hidalgo,2026-08-01,Sí
2920,HOG-02920,Lámpara Minimalista Marea Classic,Hogar,Marea,1478.72,23,Distribuidora Pacífico,2025-12-06,Sí
2921,ELE-02921,Teclado RGB Nexo Advance,Electrónica,Nexo,1345.81,151,Distribuidora Metropolitana,2025-06-12,Sí
2922,CUI-02922,Crema Corporal con Aloe 500 ml Urban Select,Cuidado personal,Urban,1917.95,300,Distribuidora del Norte,2024-06-05,Sí
2923,OFI-02923,Mochila Ejecutiva Vitta Prime,Oficina,Vitta,4670.2,175,Distribuidora del Norte,2025-03-24,Sí
2924,ELE-02924,Cargador USB-C 45W Marea Lite,Electrónica,Marea,3098.96,34,Distribuidora Pacífico,2026-05-02,Sí
2925,DEP-02925,Tapete de Yoga 6 mm Nexo Select,Deportes,Nexo,1269.92,19,Distribuidora del Norte,2025-12-13,Sí
2926,HOG-02926,Termo de Acero Inoxidable Prisma Classic,Hogar,Prisma,315.36,106,Distribuidora Pacífico,2024-11-21,Sí
2927,OFI-02927,Silla Ejecutiva Altura Advance,Oficina,Altura,1480.44,240,Distribuidora Hidalgo,2025-06-17,Sí
2928,OFI-02928,Memoria USB 32 GB Urban Classic,Oficina,Urban,2196.13,296,Distribuidora Bajío,2024-05-18,Sí
2929,ALI-02929,Café en Grano 1 kg Orion Max,Alimentos,Orion,399.19,96,Distribuidora Metropolitana,2025-10-28,Sí
2930,ELE-02930,Bocina Resistente al Agua Lumina Plus,Electrónica,Lumina,3088.11,110,Distribuidora Bajío,2024-07-15,Sí
2931,DEP-02931,Botella Deportiva Térmica Vitta Plus,Deportes,Vitta,1482.37,115,Distribuidora Pacífico,2024-01-12,Sí
2932,HOG-02932,Sartén Antiadherente 24 cm Nexo Pro,Hogar,Nexo,1857.64,138,Distribuidora del Norte,2025-12-05,Sí
2933,ALI-02933,Cereal Integral 500 g Urban Select,Alimentos,Urban,168.06,120,Distribuidora Hidalgo,2024-11-16,Sí
2934,ELE-02934,Audífonos Bluetooth Kairo Classic,Electrónica,Kairo,1048.33,151,Distribuidora Pacífico,2024-06-08,Sí
2935,ALI-02935,Café en Grano 1 kg Terra Select,Alimentos,Terra,650.79,188,Distribuidora Central,2025-12-15,Sí
2936,DEP-02936,Balón de Voleibol Lumina Plus,Deportes,Lumina,2033.78,263,Distribuidora Hidalgo,2025-11-04,Sí
2937,OFI-02937,Silla de Oficina Nova Advance,Oficina,Nova,4822.34,145,Distribuidora del Norte,2024-11-12,Sí
2938,HOG-02938,Termo 500 ml Aurea Max,Hogar,Aurea,173.21,159,Distribuidora Mexicana,2024-11-03,Sí
2939,ELE-02939,Webcam Full HD Nexo Eco,Electrónica,Nexo,3030.26,341,Distribuidora del Norte,2024-01-28,Sí
2940,OFI-02940,Silla de Oficina Terra Pro,Oficina,Terra,4504.12,303,Distribuidora Mexicana,2024-02-06,Sí
2941,HOG-02941,Organizador de Baño Zenit Eco,Hogar,Zenit,1126.33,339,Distribuidora Hidalgo,2025-09-06,Sí
2942,HOG-02942,Termo de Acero Inoxidable Brava Select,Hogar,Brava,1379.17,47,Distribuidora Pacífico,2024-04-05,Sí
2943,ALI-02943,Galletas de Avena 300 g Nova Advance,Alimentos,Nova,638.82,156,Distribuidora Mexicana,2024-10-14,Sí
2944,HOG-02944,Sartén Antiadherente 24 cm Zenit Eco,Hogar,Zenit,1708.5,262,Distribuidora Nova,2024-10-03,Sí
2945,HOG-02945,Sartén de Acero 26 cm Brava Select,Hogar,Brava,701.8,241,Distribuidora Metropolitana,2024-04-14,Sí
2946,ALI-02946,Galletas Integrales 350 g Urban Advance,Alimentos,Urban,221.91,19,Distribuidora Hidalgo,2026-03-05,Sí
2947,OFI-02947,Mochila Antirrobo Brava Lite,Oficina,Brava,1088.21,317,Distribuidora Mexicana,2025-07-21,Sí
2948,ELE-02948,Bocina Inteligente Aurea Prime,Electrónica,Aurea,2899.99,11,Distribuidora Metropolitana,2024-06-16,Sí
2949,CUI-02949,Secadora 2000 W Terra Max,Cuidado personal,Terra,2368.08,4,Distribuidora Nova,2025-08-05,Sí
2950,CUI-02950,Rasuradora Corporal Marea Select,Cuidado personal,Marea,933.76,49,Distribuidora Bajío,2025-02-18,Sí
2951,OFI-02951,Silla Ergonómica Aurea Essential,Oficina,Aurea,259.46,303,Distribuidora Metropolitana,2024-10-07,Sí
2952,CUI-02952,Rasuradora 3 Cabezas Terra Classic,Cuidado personal,Terra,2081.78,312,Distribuidora Hidalgo,2025-11-13,Sí
2953,DEP-02953,Balón Entrenamiento Terra Max,Deportes,Terra,136.73,54,Distribuidora Bajío,2025-12-18,Sí
2954,ALI-02954,Café Descafeinado 400 g Altura Plus,Alimentos,Altura,680.02,318,Distribuidora Bajío,2026-07-18,Sí
2955,ELE-02955,Teclado Compacto Cobalto Plus,Electrónica,Cobalto,1277.02,245,Distribuidora Metropolitana,2025-03-04,Sí
2956,OFI-02956,Cuaderno Pasta Dura Lumina Lite,Oficina,Lumina,4376.62,216,Distribuidora Central,2025-12-03,Sí
2957,DEP-02957,Mancuerna Ajustable Nexo Select,Deportes,Nexo,915.69,106,Distribuidora Metropolitana,2025-09-17,Sí
2958,DEP-02958,Guantes Deportivos Nova Classic,Deportes,Nova,1032.44,8,Distribuidora Metropolitana,2026-03-11,Sí
2959,ALI-02959,Galletas de Avena 300 g Nativa Prime,Alimentos,Nativa,265.61,69,Distribuidora Pacífico,2026-07-11,Sí
2960,CUI-02960,Rasuradora Recargable Nativa Lite,Cuidado personal,Nativa,1663.88,169,Distribuidora Bajío,2024-05-07,Sí
2961,ELE-02961,Teclado Compacto Altura Select,Electrónica,Altura,1954.37,251,Distribuidora Hidalgo,2026-02-01,Sí
2962,DEP-02962,Mancuerna 5 kg Urban Select,Deportes,Urban,1594.35,147,Distribuidora Nova,2026-02-15,Sí
2963,CUI-02963,Shampoo Reparador 700 ml Zenit Select,Cuidado personal,Zenit,934.75,179,Distribuidora Nova,2024-01-20,Sí
2964,ELE-02964,Audífonos Bluetooth Vitta Max,Electrónica,Vitta,1989.06,193,Distribuidora Metropolitana,2024-03-27,Sí
2965,CUI-02965,Crema Corporal Hidratante 400 ml Kairo Lite,Cuidado personal,Kairo,2412.49,75,Distribuidora Bajío,2025-04-15,Sí
2966,DEP-02966,Balón de Fútbol Aurea Eco,Deportes,Aurea,1042.16,75,Distribuidora Central,2026-08-26,Sí
2967,DEP-02967,Tapete de Yoga Antideslizante Kairo Classic,Deportes,Kairo,703.84,304,Distribuidora Pacífico,2025-02-16,Sí
2968,CUI-02968,Rasuradora 3 Cabezas Brava Plus,Cuidado personal,Brava,1524.5,345,Distribuidora Mexicana,2024-07-19,Sí
2969,DEP-02969,Balón de Fútbol Nativa Essential,Deportes,Nativa,1394.12,112,Distribuidora del Norte,2026-06-26,Sí
2970,OFI-02970,Calculadora Financiera Cobalto Eco,Oficina,Cobalto,1067.13,211,Distribuidora Mexicana,2025-02-01,Sí
2971,DEP-02971,Balón de Voleibol Altura Lite,Deportes,Altura,1876.48,283,Distribuidora Bajío,2026-04-13,Sí
2972,DEP-02972,Mancuerna Ajustable Kairo Select,Deportes,Kairo,2827.16,257,Distribuidora Metropolitana,2024-05-21,Sí
2973,HOG-02973,Juego de Toallas Microfibra Terra Essential,Hogar,Terra,2407.77,122,Distribuidora Bajío,2025-02-02,Sí
2974,CUI-02974,Rasuradora Corporal Nova Classic,Cuidado personal,Nova,2446.82,11,Distribuidora Bajío,2025-03-07,Sí
2975,ELE-02975,Mouse Óptico Prisma Select,Electrónica,Prisma,1147.46,38,Distribuidora Metropolitana,2026-02-11,Sí
2976,HOG-02976,Organizador de Cocina Altura Essential,Hogar,Altura,1635.91,23,Distribuidora Pacífico,2026-01-26,No
2977,DEP-02977,Mancuerna Hexagonal Prisma Lite,Deportes,Prisma,525.54,148,Distribuidora Pacífico,2024-12-17,Sí
2978,OFI-02978,Silla de Oficina Brava Prime,Oficina,Brava,5723.65,102,Distribuidora Mexicana,2026-08-22,Sí
2979,ELE-02979,Webcam Full HD Altura Classic,Electrónica,Altura,1711.49,292,Distribuidora del Norte,2024-03-12,Sí
2980,HOG-02980,Sartén de Acero 26 cm Prisma Eco,Hogar,Prisma,267.27,307,Distribuidora Hidalgo,2026-05-03,Sí
2981,ELE-02981,Audífonos Bluetooth Marea Lite,Electrónica,Marea,869.37,229,Distribuidora Pacífico,2025-02-15,Sí
2982,OFI-02982,Calculadora Financiera Cobalto Eco,Oficina,Cobalto,5541.66,261,Distribuidora Hidalgo,2025-06-07,Sí
2983,ELE-02983,Mouse Óptico Urban Eco,Electrónica,Urban,2397.57,196,Distribuidora Mexicana,2025-12-26,Sí
2984,ALI-02984,Pasta Fusilli 500 g Vitta Prime,Alimentos,Vitta,337.79,307,Distribuidora Metropolitana,2024-01-18,Sí
2985,CUI-02985,Shampoo Anticaspa 650 ml Nexo Select,Cuidado personal,Nexo,1949.82,1,Distribuidora Mexicana,2025-08-11,Sí
2986,DEP-02986,Balón de Voleibol Nova Prime,Deportes,Nova,898.68,246,Distribuidora Nova,2025-09-30,Sí
2987,HOG-02987,Organizador de Cocina Terra Essential,Hogar,Terra,937.02,110,Distribuidora del Norte,2025-06-28,Sí
2988,ELE-02988,Mouse Óptico Kairo Max,Electrónica,Kairo,3055.51,109,Distribuidora del Norte,2024-09-16,Sí
2989,ALI-02989,Galletas Integrales 350 g Nexo Classic,Alimentos,Nexo,377.33,154,Distribuidora Mexicana,2024-01-03,Sí
2990,CUI-02990,Cepillo Dental Pack 3 Orion Essential,Cuidado personal,Orion,2606.28,344,Distribuidora Mexicana,2026-07-27,Sí
2991,CUI-02991,Rasuradora 3 Cabezas Prisma Plus,Cuidado personal,Prisma,1524.64,349,Distribuidora Hidalgo,2025-02-27,Sí
2992,DEP-02992,Balón de Voleibol Orion Select,Deportes,Orion,351.4,104,Distribuidora Metropolitana,2024-03-19,Sí
2993,HOG-02993,Lámpara LED Prisma Lite,Hogar,Prisma,983.81,136,Distribuidora Hidalgo,2026-03-01,Sí
2994,ELE-02994,Mouse Ergonómico Prisma Pro,Electrónica,Prisma,2473.12,250,Distribuidora Metropolitana,2024-12-17,Sí
2995,CUI-02995,Shampoo Reparador 700 ml Kairo Plus,Cuidado personal,Kairo,2569.52,283,Distribuidora Hidalgo,2024-12-04,Sí
2996,CUI-02996,Shampoo Anticaspa 650 ml Cobalto Prime,Cuidado personal,Cobalto,2132.25,91,Distribuidora Nova,2025-07-04,Sí
2997,ELE-02997,Cargador USB-C 45W Kairo Lite,Electrónica,Kairo,2702.39,292,Distribuidora del Norte,2025-07-14,Sí
2998,ELE-02998,Webcam Full HD Aurea Lite,Electrónica,Aurea,366.85,132,Distribuidora Hidalgo,2024-07-12,Sí
2999,ALI-02999,Galletas de Avena 300 g Kairo Pro,Alimentos,Kairo,104.56,311,Distribuidora Metropolitana,2025-08-11,Sí
3000,HOG-03000,Lámpara de Escritorio Nexo Plus,Hogar,Nexo,1325.33,79,Distribuidora Bajío,2026-07-15,Sí
3001,ELE-03001,Audífonos USB-C Zenit Plus,Electrónica,Zenit,807.75,42,Distribuidora Metropolitana,2026-06-22,Sí
3002,OFI-03002,Mochila para Laptop 15.6 Lumina Prime,Oficina,Lumina,1367.7,97,Distribuidora Central,2026-04-07,Sí
3003,ELE-03003,Bocina Resistente al Agua Lumina Plus,Electrónica,Lumina,3142.91,315,Distribuidora Hidalgo,2025-01-04,Sí
3004,OFI-03004,Calculadora Básica Cobalto Eco,Oficina,Cobalto,4456.84,221,Distribuidora Nova,2026-02-06,Sí
3005,OFI-03005,Calculadora Científica Nexo Advance,Oficina,Nexo,3559.8,72,Distribuidora Hidalgo,2026-08-19,Sí
3006,CUI-03006,Cepillo Dental Pack 3 Vitta Essential,Cuidado personal,Vitta,1193.35,350,Distribuidora del Norte,2026-08-15,Sí
3007,ALI-03007,Café Molido 500 g Urban Plus,Alimentos,Urban,735.31,195,Distribuidora Hidalgo,2025-12-07,Sí
3008,ELE-03008,Audífonos Inalámbricos Nexo Classic,Electrónica,Nexo,597.89,63,Distribuidora Hidalgo,2025-07-02,Sí
3009,CUI-03009,Crema Corporal Hidratante 400 ml Lumina Max,Cuidado personal,Lumina,1024.98,326,Distribuidora Hidalgo,2024-06-23,Sí
3010,DEP-03010,Guantes con Muñequera Vitta Essential,Deportes,Vitta,1628.62,323,Distribuidora Pacífico,2025-05-23,Sí
3011,ALI-03011,Café Molido 500 g Nova Prime,Alimentos,Nova,465.18,71,Distribuidora Metropolitana,2025-05-19,Sí
3012,HOG-03012,Termo Térmico Altura Select,Hogar,Altura,461.12,15,Distribuidora Central,2025-10-22,Sí
3013,OFI-03013,Memoria USB 128 GB Nativa Pro,Oficina,Nativa,1550.38,97,Distribuidora Bajío,2026-08-19,Sí
3014,CUI-03014,Cepillo Dental Suave Kairo Prime,Cuidado personal,Kairo,557.98,22,Distribuidora Metropolitana,2025-11-24,Sí
3015,ALI-03015,Café en Grano 1 kg Zenit Essential,Alimentos,Zenit,648.85,22,Distribuidora Pacífico,2025-07-19,No
3016,HOG-03016,Sartén Antiadherente 24 cm Urban Prime,Hogar,Urban,2129.22,244,Distribuidora Pacífico,2025-04-06,Sí
3017,DEP-03017,Guantes Deportivos Altura Advance,Deportes,Altura,156.78,42,Distribuidora Metropolitana,2025-03-22,Sí
3018,ALI-03018,Pasta Spaghetti 500 g Altura Plus,Alimentos,Altura,722.05,168,Distribuidora Metropolitana,2025-03-17,Sí
3019,HOG-03019,Termo Térmico Cobalto Eco,Hogar,Cobalto,920.18,314,Distribuidora Nova,2024-03-16,Sí
3020,ALI-03020,Café Descafeinado 400 g Vitta Pro,Alimentos,Vitta,677.75,11,Distribuidora del Norte,2024-04-10,Sí
3021,HOG-03021,Termo Térmico Nova Classic,Hogar,Nova,1245.43,301,Distribuidora Pacífico,2025-11-12,Sí
3022,ELE-03022,Cargador USB-C 20W Aurea Lite,Electrónica,Aurea,204.87,168,Distribuidora del Norte,2026-02-17,Sí
3023,OFI-03023,Memoria USB 128 GB Brava Lite,Oficina,Brava,1039.87,291,Distribuidora Pacífico,2024-11-11,Sí
3024,ALI-03024,Café Americano 500 g Cobalto Advance,Alimentos,Cobalto,590.85,185,Distribuidora Nova,2024-11-11,Sí
3025,CUI-03025,Crema Corporal Nutritiva 400 ml Prisma Plus,Cuidado personal,Prisma,2681.44,209,Distribuidora Bajío,2024-08-08,Sí
3026,CUI-03026,Cepillo Dental Medio Vitta Eco,Cuidado personal,Vitta,1403.89,284,Distribuidora Pacífico,2026-06-04,Sí
3027,CUI-03027,Rasuradora de Precisión Marea Eco,Cuidado personal,Marea,1941.86,76,Distribuidora Mexicana,2025-01-11,Sí
3028,ALI-03028,Galletas con Chocolate 300 g Nexo Pro,Alimentos,Nexo,431.77,84,Distribuidora Central,2026-02-17,Sí
3029,CUI-03029,Crema Corporal Hidratante 400 ml Brava Prime,Cuidado personal,Brava,622.43,223,Distribuidora Metropolitana,2025-03-13,Sí
3030,OFI-03030,Silla con Soporte Lumbar Urban Max,Oficina,Urban,3031.21,312,Distribuidora Hidalgo,2024-10-12,Sí
3031,CUI-03031,Crema Corporal con Aloe 500 ml Terra Classic,Cuidado personal,Terra,1627.26,294,Distribuidora Bajío,2024-12-08,Sí
3032,HOG-03032,Sartén de Acero 26 cm Aurea Plus,Hogar,Aurea,2348.06,165,Distribuidora Metropolitana,2025-12-01,Sí
3033,OFI-03033,Memoria USB 64 GB Nativa Classic,Oficina,Nativa,3240.35,234,Distribuidora Pacífico,2024-03-30,Sí
3034,ELE-03034,Webcam con Micrófono Zenit Pro,Electrónica,Zenit,1584.62,165,Distribuidora del Norte,2026-05-09,Sí
3035,ELE-03035,Cargador Doble Puerto Urban Classic,Electrónica,Urban,1270.06,137,Distribuidora Hidalgo,2024-12-30,Sí
3036,ELE-03036,Mouse Óptico Kairo Plus,Electrónica,Kairo,2197.11,225,Distribuidora Hidalgo,2024-08-31,Sí
3037,ELE-03037,Audífonos Inalámbricos Prisma Lite,Electrónica,Prisma,2889.89,31,Distribuidora del Norte,2025-02-09,Sí
3038,ELE-03038,Audífonos USB-C Nativa Pro,Electrónica,Nativa,727.05,143,Distribuidora Mexicana,2024-05-09,Sí
3039,CUI-03039,Crema Corporal con Aloe 500 ml Nexo Max,Cuidado personal,Nexo,1095.84,283,Distribuidora Central,2025-08-04,Sí
3040,OFI-03040,Silla Ergonómica Lumina Lite,Oficina,Lumina,5825.02,140,Distribuidora Central,2026-03-23,Sí
3041,OFI-03041,Memoria USB 32 GB Lumina Prime,Oficina,Lumina,5226.47,224,Distribuidora Nova,2025-01-18,Sí
3042,CUI-03042,Rasuradora de Precisión Nativa Plus,Cuidado personal,Nativa,2602.21,167,Distribuidora Pacífico,2024-10-06,Sí
3043,ELE-03043,Mouse Ergonómico Vitta Eco,Electrónica,Vitta,286.02,223,Distribuidora Bajío,2026-05-26,Sí
3044,ALI-03044,Aceite Vegetal 1 L Vitta Max,Alimentos,Vitta,130.29,322,Distribuidora Metropolitana,2026-02-06,Sí
3045,ALI-03045,Pasta Fusilli 500 g Lumina Plus,Alimentos,Lumina,488.86,78,Distribuidora Metropolitana,2025-02-22,Sí
3046,ALI-03046,Cereal de Avena 500 g Prisma Essential,Alimentos,Prisma,157.13,43,Distribuidora Metropolitana,2024-11-24,Sí
3047,ALI-03047,Cereal de Avena 500 g Brava Essential,Alimentos,Brava,546.35,232,Distribuidora Metropolitana,2026-06-14,Sí
3048,HOG-03048,Lámpara LED Zenit Pro,Hogar,Zenit,1087.62,111,Distribuidora Metropolitana,2025-02-11,Sí
3049,CUI-03049,Cepillo Dental Pack 3 Zenit Essential,Cuidado personal,Zenit,1272.76,312,Distribuidora Central,2026-05-01,Sí
3050,OFI-03050,Cuaderno Profesional Lumina Max,Oficina,Lumina,2917.25,189,Distribuidora del Norte,2024-06-05,Sí
3051,ALI-03051,Pasta Penne 500 g Orion Classic,Alimentos,Orion,492.51,84,Distribuidora Metropolitana,2024-07-29,Sí
3052,DEP-03052,Mancuerna 10 kg Brava Lite,Deportes,Brava,2360.61,172,Distribuidora Bajío,2024-10-05,Sí
3053,DEP-03053,Mancuerna Hexagonal Marea Advance,Deportes,Marea,2701.86,246,Distribuidora Central,2025-01-05,Sí
3054,ALI-03054,Galletas Integrales 350 g Aurea Classic,Alimentos,Aurea,197.34,221,Distribuidora Bajío,2025-11-04,Sí
3055,OFI-03055,Silla Ejecutiva Vitta Essential,Oficina,Vitta,4985.53,136,Distribuidora Central,2025-05-13,Sí
3056,ALI-03056,Cereal con Frutos 450 g Orion Prime,Alimentos,Orion,187.93,303,Distribuidora Bajío,2025-04-22,Sí
3057,ELE-03057,Webcam Full HD Orion Plus,Electrónica,Orion,3330.65,329,Distribuidora Pacífico,2025-04-18,Sí
3058,HOG-03058,Sartén de Acero 26 cm Terra Select,Hogar,Terra,1683.97,337,Distribuidora Pacífico,2025-12-11,Sí
3059,HOG-03059,Organizador Multiusos Prisma Max,Hogar,Prisma,2406.86,172,Distribuidora Hidalgo,2024-09-17,Sí
3060,OFI-03060,Calculadora Financiera Kairo Plus,Oficina,Kairo,2381.88,168,Distribuidora Metropolitana,2025-04-23,Sí
3061,ALI-03061,Pasta Spaghetti 500 g Brava Pro,Alimentos,Brava,440.18,190,Distribuidora Metropolitana,2025-07-19,No
3062,ALI-03062,Galletas Integrales 350 g Nativa Advance,Alimentos,Nativa,258.29,249,Distribuidora Metropolitana,2026-08-08,Sí
3063,ALI-03063,Aceite de Aguacate 500 ml Altura Pro,Alimentos,Altura,634.46,271,Distribuidora Pacífico,2025-10-05,Sí
3064,HOG-03064,Juego de Toallas 4 Piezas Brava Select,Hogar,Brava,1873.83,335,Distribuidora Pacífico,2025-03-30,No
3065,ELE-03065,Bocina Bluetooth Terra Eco,Electrónica,Terra,2851.99,227,Distribuidora del Norte,2024-09-17,Sí
3066,DEP-03066,Guantes con Muñequera Brava Classic,Deportes,Brava,451.25,178,Distribuidora Metropolitana,2025-08-08,Sí
3067,ELE-03067,Cargador USB-C 45W Nativa Classic,Electrónica,Nativa,1398.09,206,Distribuidora Central,2024-05-05,Sí
3068,HOG-03068,Termo Térmico Orion Essential,Hogar,Orion,267.36,178,Distribuidora Central,2025-11-05,Sí
3069,ELE-03069,Bocina Bluetooth Zenit Max,Electrónica,Zenit,2067.81,330,Distribuidora Pacífico,2025-08-11,No
3070,CUI-03070,Rasuradora 3 Cabezas Marea Prime,Cuidado personal,Marea,1917.46,203,Distribuidora Mexicana,2024-04-22,Sí
3071,OFI-03071,Memoria USB 64 GB Urban Max,Oficina,Urban,2431.36,127,Distribuidora Metropolitana,2024-07-21,Sí
3072,DEP-03072,Tapete de Yoga Antideslizante Prisma Lite,Deportes,Prisma,1818.55,23,Distribuidora Bajío,2024-02-29,Sí
3073,HOG-03073,Termo 750 ml Terra Plus,Hogar,Terra,2419.23,118,Distribuidora Metropolitana,2026-04-19,Sí
3074,HOG-03074,Termo 500 ml Lumina Classic,Hogar,Lumina,537.74,309,Distribuidora Bajío,2026-07-21,Sí
3075,HOG-03075,Juego de Toallas 6 Piezas Brava Eco,Hogar,Brava,1059.56,344,Distribuidora Nova,2024-11-17,Sí
3076,ALI-03076,Galletas Integrales 350 g Cobalto Plus,Alimentos,Cobalto,760.84,137,Distribuidora Central,2024-07-19,Sí
3077,ALI-03077,Café Molido 500 g Cobalto Select,Alimentos,Cobalto,647.75,321,Distribuidora Hidalgo,2026-05-13,Sí
3078,HOG-03078,Juego de Toallas Algodón Nexo Prime,Hogar,Nexo,518.17,342,Distribuidora Hidalgo,2024-08-30,Sí
3079,DEP-03079,Guantes Deportivos Lumina Pro,Deportes,Lumina,2668.3,267,Distribuidora Hidalgo,2025-03-15,Sí
3080,ELE-03080,Audífonos Inalámbricos Vitta Select,Electrónica,Vitta,2818.16,85,Distribuidora del Norte,2024-09-27,Sí
